1.0,23.2157897949
1.0,22.3212547302
1.0,20.5079135895
1.0,21.0520515442
1.0,19.865196228
1.0,21.1391735077
1.0,21.3017635345
1.0,20.4953804016
1.0,20.3670883179
1.0,21.2368545532
1.0,21.2087497711
1.0,22.5385818481
1.0,22.1108322144
1.0,21.2392215729
1.0,21.8741855621
1.0,21.9547557831
1.0,22.8122577667
1.0,20.6717262268
1.0,20.6942100525
1.0,22.5812778473
1.0,23.4594993591
1.0,22.5907859802
1.0,20.8094997406
1.0,21.340555191
1.0,20.0560855865
1.0,21.4238433838
1.0,21.5776863098
1.0,20.7700443268
1.0,20.661863327
1.0,21.5275154114
1.0,21.507522583
1.0,22.8603897095
1.0,22.2683296204
1.0,21.3636951447
1.0,21.9863643646
1.0,22.0466251373
1.0,22.847694397
1.0,20.6758880615
1.0,20.6299533844
1.0,22.5562553406
1.0,23.3860740662
1.0,22.4798851013
1.0,20.658700943
1.0,21.1992111206
1.0,19.8313121796
1.0,21.1276798248
1.0,21.2825584412
1.0,20.4557609558
1.0,20.3154449463
1.0,20.5355529785
1.0,20.521987915
1.0,21.1909828186
1.0,20.1459789276
1.0,19.3007507324
1.0,19.2983474731
1.0,19.294336319
1.0,20.1108417511
1.0,18.0619907379
1.0,17.2397632599
1.0,17.1649894714
1.0,16.9460334778
1.0,16.0773200989
1.0,13.2830619812
1.0,13.8213272095
1.0,12.5125274658
1.0,10.9319419861
1.0,10.31270504
1.0,9.54217338562
1.0,8.64840316772
1.0,8.69994735718
1.0,8.77649497986
1.0,8.57942962646
1.0,6.28013038635
1.0,6.01922130585
1.0,5.93219566345
1.0,5.25701332092
1.0,4.63578891754
1.0,2.79940342903
1.0,2.05957245827
1.0,3.46217799187
1.0,3.37712883949
1.0,2.40114140511
1.0,3.56037259102
1.0,4.15110492706
1.0,3.52790045738
1.0,3.70046591759
1.0,3.50159668922
1.0,3.10318160057
1.0,2.95000863075
1.0,2.32284379005
1.0,2.58276295662
1.0,1.87329030037
1.0,0.575735807419
1.0,0.566480398178
1.0,0.167980194092
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.69553208351
1.0,3.10194706917
1.0,3.19111609459
1.0,0.245563268661
1.0,4.631067276
1.0,5.06457710266
1.0,4.42078876495
1.0,4.82225418091
1.0,6.03885173798
1.0,5.3165102005
1.0,5.3046207428
1.0,5.39492225647
1.0,5.8197851181
1.0,5.91662120819
1.0,6.26497268677
1.0,7.06453704834
1.0,7.7919216156
1.0,8.33420467377
1.0,9.04767036438
1.0,9.41897106171
1.0,9.89391040802
1.0,9.11309719086
1.0,9.62942886353
1.0,9.04307746887
1.0,8.94106578827
1.0,6.66269302368
1.0,7.30157184601
1.0,8.28478431702
1.0,9.10953807831
1.0,8.83807373047
1.0,9.48152923584
1.0,9.38335227966
1.0,8.77829360962
1.0,10.3222312927
1.0,10.2929763794
1.0,10.7657852173
1.0,10.6334285736
1.0,11.4791851044
1.0,12.0352258682
1.0,13.3183250427
1.0,15.166135788
1.0,14.8013858795
1.0,15.4162940979
1.0,15.530872345
1.0,17.103887558
1.0,16.5645198822
1.0,18.0095691681
1.0,19.2931537628
1.0,20.1847782135
1.0,20.2917461395
1.0,19.2998371124
1.0,19.8381881714
1.0,19.4294948578
1.0,21.0025081635
1.0,21.1058349609
1.0,20.4324569702
1.0,20.3042678833
1.0,21.1441574097
1.0,21.1537704468
1.0,22.4553833008
1.0,21.9005565643
1.0,21.0361480713
1.0,21.6495189667
1.0,21.6993274689
1.0,22.4740695953
1.0,20.2818622589
1.0,20.2640247345
1.0,21.4501590729
1.0,23.2157897949
1.0,22.3212547302
1.0,20.5079135895
1.0,21.0520515442
1.0,19.865196228
1.0,21.1391735077
1.0,21.3017635345
1.0,20.4953804016
1.0,20.3670883179
1.0,21.2368545532
1.0,21.2087497711
1.0,22.5385818481
1.0,22.1108322144
1.0,21.2392215729
1.0,21.8741855621
1.0,21.9547557831
1.0,22.8122577667
1.0,20.6717262268
1.0,20.6942100525
1.0,22.5812778473
1.0,23.4594993591
1.0,22.5907859802
1.0,20.8094997406
1.0,21.340555191
1.0,20.0560855865
1.0,21.4238433838
1.0,21.5776863098
1.0,20.7700443268
1.0,20.661863327
1.0,21.5275154114
1.0,21.507522583
1.0,22.8603897095
1.0,22.2683296204
1.0,21.3636951447
1.0,21.9863643646
1.0,22.0466251373
1.0,22.847694397
1.0,20.6758880615
1.0,20.6299533844
1.0,22.5562553406
1.0,23.3860740662
1.0,22.4798851013
1.0,20.658700943
1.0,21.1992111206
1.0,19.8313121796
1.0,21.1276798248
1.0,21.2825584412
1.0,20.4557609558
1.0,20.3154449463
1.0,20.5355529785
1.0,20.521987915
1.0,21.1909828186
1.0,20.1459789276
1.0,19.3007507324
1.0,19.2983474731
1.0,19.294336319
1.0,20.1108417511
1.0,18.0619907379
1.0,17.2397632599
1.0,17.1649894714
1.0,16.9460334778
1.0,16.0773200989
1.0,13.2830619812
1.0,13.8213272095
1.0,12.5125274658
1.0,10.9319419861
1.0,10.31270504
1.0,9.54217338562
1.0,8.64840316772
1.0,8.69994735718
1.0,8.77649497986
1.0,8.57942962646
1.0,6.28013038635
1.0,6.01922130585
1.0,5.93219566345
1.0,5.25701332092
1.0,4.63578891754
1.0,2.79940342903
1.0,2.05957245827
1.0,3.46217799187
1.0,3.37712883949
1.0,2.40114140511
1.0,3.56037259102
1.0,4.15110492706
1.0,3.52790045738
1.0,3.70046591759
1.0,3.50159668922
1.0,3.10318160057
1.0,2.95000863075
1.0,2.32284379005
1.0,2.58276295662
1.0,1.87329030037
1.0,0.575735807419
1.0,0.566480398178
1.0,0.167980194092
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.69553208351
1.0,3.10194706917
1.0,3.19111609459
1.0,0.245563268661
1.0,4.631067276
1.0,5.06457710266
1.0,4.42078876495
1.0,4.82225418091
1.0,6.03885173798
1.0,5.3165102005
1.0,5.3046207428
1.0,5.39492225647
1.0,5.8197851181
1.0,5.91662120819
1.0,6.26497268677
1.0,7.06453704834
1.0,7.7919216156
1.0,8.33420467377
1.0,9.04767036438
1.0,9.41897106171
1.0,9.89391040802
1.0,9.11309719086
1.0,9.62942886353
1.0,9.04307746887
1.0,8.94106578827
1.0,6.66269302368
1.0,7.30157184601
1.0,8.28478431702
1.0,9.10953807831
1.0,8.83807373047
1.0,9.48152923584
1.0,9.38335227966
1.0,8.77829360962
1.0,10.3222312927
1.0,10.2929763794
1.0,10.7657852173
1.0,10.6334285736
1.0,11.4791851044
1.0,12.0352258682
1.0,13.3183250427
1.0,15.166135788
1.0,14.8013858795
1.0,15.4162940979
1.0,15.530872345
1.0,17.103887558
1.0,16.5645198822
1.0,18.0095691681
1.0,19.2931537628
1.0,20.1847782135
1.0,20.2917461395
1.0,19.2998371124
1.0,19.8381881714
1.0,19.4294948578
1.0,21.0025081635
1.0,21.1058349609
1.0,20.4324569702
1.0,20.3042678833
1.0,21.1441574097
1.0,21.1537704468
1.0,22.4553833008
1.0,21.9005565643
1.0,21.0361480713
1.0,21.6495189667
1.0,21.6993274689
1.0,22.4740695953
1.0,20.2818622589
1.0,20.2640247345
1.0,21.4501590729
1.0,23.2157897949
1.0,22.3212547302
1.0,20.5079135895
1.0,21.0520515442
1.0,19.865196228
1.0,21.1391735077
1.0,21.3017635345
1.0,20.4953804016
1.0,20.3670883179
1.0,21.2368545532
1.0,21.2087497711
1.0,22.5385818481
1.0,22.1108322144
1.0,21.2392215729
1.0,21.8741855621
1.0,21.9547557831
1.0,22.8122577667
1.0,20.6717262268
1.0,20.6942100525
1.0,22.5812778473
1.0,23.4594993591
1.0,22.5907859802
1.0,20.8094997406
1.0,21.340555191
1.0,20.0560855865
1.0,21.4238433838
1.0,21.5776863098
1.0,20.7700443268
1.0,20.661863327
1.0,21.5275154114
1.0,21.507522583
1.0,22.8603897095
1.0,22.2683296204
1.0,21.3636951447
1.0,21.9863643646
1.0,22.0466251373
1.0,22.847694397
1.0,20.6758880615
1.0,20.6299533844
1.0,22.5562553406
1.0,23.3860740662
1.0,22.4798851013
1.0,20.658700943
1.0,21.1992111206
1.0,19.8313121796
1.0,21.1276798248
1.0,21.2825584412
1.0,20.4557609558
1.0,20.3154449463
1.0,20.5355529785
1.0,20.521987915
1.0,21.1909828186
1.0,20.1459789276
1.0,19.3007507324
1.0,19.2983474731
1.0,19.294336319
1.0,20.1108417511
1.0,18.0619907379
1.0,17.2397632599
1.0,17.1649894714
1.0,16.9460334778
1.0,16.0773200989
1.0,13.2830619812
1.0,13.8213272095
1.0,12.5125274658
1.0,10.9319419861
1.0,10.31270504
1.0,9.54217338562
1.0,8.64840316772
1.0,8.69994735718
1.0,8.77649497986
1.0,8.57942962646
1.0,6.28013038635
1.0,6.01922130585
1.0,5.93219566345
1.0,5.25701332092
1.0,4.63578891754
1.0,2.79940342903
1.0,2.05957245827
1.0,3.46217799187
1.0,3.37712883949
1.0,2.40114140511
1.0,3.56037259102
1.0,4.15110492706
1.0,3.52790045738
1.0,3.70046591759
1.0,3.50159668922
1.0,3.10318160057
1.0,2.95000863075
1.0,2.32284379005
1.0,2.58276295662
1.0,1.87329030037
1.0,0.575735807419
1.0,0.566480398178
1.0,0.167980194092
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.69553208351
1.0,3.10194706917
1.0,3.19111609459
1.0,0.245563268661
1.0,4.631067276
1.0,5.06457710266
1.0,4.42078876495
1.0,4.82225418091
1.0,6.03885173798
1.0,5.3165102005
1.0,5.3046207428
1.0,5.39492225647
1.0,5.8197851181
1.0,5.91662120819
1.0,6.26497268677
1.0,7.06453704834
1.0,7.7919216156
1.0,8.33420467377
1.0,9.04767036438
1.0,9.41897106171
1.0,9.89391040802
1.0,9.11309719086
1.0,9.62942886353
1.0,9.04307746887
1.0,8.94106578827
1.0,6.66269302368
1.0,7.30157184601
1.0,8.28478431702
1.0,9.10953807831
1.0,8.83807373047
1.0,9.48152923584
1.0,9.38335227966
1.0,8.77829360962
1.0,10.3222312927
1.0,10.2929763794
1.0,10.7657852173
1.0,10.6334285736
1.0,11.4791851044
1.0,12.0352258682
1.0,13.3183250427
1.0,15.166135788
1.0,14.8013858795
1.0,15.4162940979
1.0,15.530872345
1.0,17.103887558
1.0,16.5645198822
1.0,18.0095691681
